RF3, RF2, RF1, U1, U3, U2, V1, V2, V3, time
-1.097579467773437500e+03, 6.287181854248046875e+01, -1.807637810707092285e+00, 0.000000000000000000e+00, -1.512184500694274902e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.560922676930204034e-05
-1.107725341796875000e+03, 6.040291213989257812e+01, -8.799549341201782227e-01, 0.000000000000000000e+00, -1.536861777305603027e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.684309093747287989e-05
-1.119902343750000000e+03, 5.745034027099609375e+01, 5.049021448940038681e-03, 0.000000000000000000e+00, -1.561549067497253418e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.807744987076148391e-05
-1.121412719726562500e+03, 5.244289779663085938e+01, -3.058452606201171875e+00, 0.000000000000000000e+00, -1.586230397224426270e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.931151776574552059e-05
-1.129804321289062500e+03, 4.772740173339843750e+01, -1.678856849670410156e+00, 0.000000000000000000e+00, -1.608672857284545898e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.043364505283534527e-05
-1.136442993164062500e+03, 4.470658874511718750e+01, -1.612101674079895020e+00, 0.000000000000000000e+00, -1.633365154266357422e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.166825864464044571e-05
-1.148196655273437500e+03, 4.292468261718750000e+01, -2.399587392807006836e+00, 0.000000000000000000e+00, -1.658058047294616699e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.290290134027600288e-05
-1.164129760742187500e+03, 4.311836242675781250e+01, -3.532272338867187500e+00, 0.000000000000000000e+00, -1.680503606796264648e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.402518142247572541e-05
-1.176344116210937500e+03, 4.519849014282226562e+01, -4.841967582702636719e+00, 0.000000000000000000e+00, -1.705193638801574707e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.525967859895899892e-05
-1.189265869140625000e+03, 4.600941085815429688e+01, -3.957496166229248047e+00, 0.000000000000000000e+00, -1.729882955551147461e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.649414667161181569e-05
-1.201782958984375000e+03, 4.215163421630859375e+01, -3.289680004119873047e+00, 0.000000000000000000e+00, -1.752330899238586426e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.761654316913336515e-05
-1.218266723632812500e+03, 3.772415924072265625e+01, -1.526999354362487793e+00, 0.000000000000000000e+00, -1.777017951011657715e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.885090210242196918e-05
-1.230162353515625000e+03, 3.406114959716796875e+01, -1.451423764228820801e+00, 0.000000000000000000e+00, -1.801698327064514160e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.008491906570270658e-05
-1.257476928710937500e+03, 2.877633476257324219e+01, 1.807448267936706543e+00, 0.000000000000000000e+00, -1.824128627777099609e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.120643517235293984e-05
