RF3, RF2, RF1, U1, U3, U2, V1, V2, V3, time
-1.384411132812500000e+03, -6.056019973754882812e+01, 1.139696121215820312e+00, 0.000000000000000000e+00, -2.041044235229492188e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.020522031467407942e-04
-1.381168212890625000e+03, -6.246120452880859375e+01, 2.196115016937255859e+00, 0.000000000000000000e+00, -2.065915346145629883e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.032957661664113402e-04
-1.375064331054687500e+03, -6.453134155273437500e+01, 5.272668838500976562e+00, 0.000000000000000000e+00, -2.088511943817138672e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.044255986926145852e-04
-1.360585449218750000e+03, -6.576969146728515625e+01, 6.657196998596191406e+00, 0.000000000000000000e+00, -2.113358497619628906e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.056679247994907200e-04
-1.341625610351562500e+03, -6.908665466308593750e+01, 7.453520298004150391e+00, 0.000000000000000000e+00, -2.138196706771850586e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.069098434527404606e-04
-1.331250854492187500e+03, -7.354832458496093750e+01, 7.393188953399658203e+00, 0.000000000000000000e+00, -2.160771131515502930e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.080385554814711213e-04
-1.312006591796875000e+03, -7.757826995849609375e+01, 6.300350189208984375e+00, 0.000000000000000000e+00, -2.185591697692871094e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.092795791919343174e-04
-1.293426513671875000e+03, -8.229579162597656250e+01, 6.974130630493164062e+00, 0.000000000000000000e+00, -2.208142995834350586e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.104071488953195512e-04
-1.271706420898437500e+03, -8.825923156738281250e+01, 8.497553825378417969e+00, 0.000000000000000000e+00, -2.232936620712280273e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.116468265536241233e-04
-1.251405151367187500e+03, -9.324734497070312500e+01, 8.026289939880371094e+00, 0.000000000000000000e+00, -2.257718563079833984e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.128859294112771749e-04
-1.233655761718750000e+03, -9.717842102050781250e+01, 8.426669120788574219e+00, 0.000000000000000000e+00, -2.280241727828979492e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.140120875788852572e-04
-1.215302368164062500e+03, -9.965061187744140625e+01, 7.975303649902343750e+00, 0.000000000000000000e+00, -2.305013656616210938e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.152506811195053160e-04
-1.197699096679687500e+03, -1.015207290649414062e+02, 7.997025966644287109e+00, 0.000000000000000000e+00, -2.329785585403442383e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.164892819360829890e-04
-1.198530639648437500e+03, -1.072668151855468750e+02, 6.301442146301269531e+00, 0.000000000000000000e+00, -2.352302312850952148e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.176151126855984330e-04
-1.192020385742187500e+03, -1.088316268920898438e+02, 6.364887714385986328e+00, 0.000000000000000000e+00, -2.377063035964965820e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.188531459774821997e-04
-1.185254516601562500e+03, -1.131558990478515625e+02, 3.710849523544311523e+00, 0.000000000000000000e+00, -2.401810884475708008e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.200905462610535324e-04
-1.182798095703125000e+03, -1.199342422485351562e+02, 2.108947992324829102e+00, 0.000000000000000000e+00, -2.424301624298095703e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.212150746141560376e-04
-1.169848632812500000e+03, -1.257124023437500000e+02, 1.368345022201538086e+00, 0.000000000000000000e+00, -2.449037075042724609e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.224518491653725505e-04
-1.165920410156250000e+03, -1.340198822021484375e+02, 1.787068843841552734e+00, 0.000000000000000000e+00, -2.473765134811401367e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.236882526427507401e-04
-1.164708862304687500e+03, -1.410097503662109375e+02, 2.154929876327514648e+00, 0.000000000000000000e+00, -2.496236324310302734e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.248118205694481730e-04
-1.157291137695312500e+03, -1.462855529785156250e+02, 7.134554386138916016e-01, 0.000000000000000000e+00, -2.520948410034179688e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.260474236914888024e-04
